Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
108,A variety of different colored squares on a black background.,"On a small rectangular, white plate, chopped carrots and peppers are covered in a brown sauce. A shine is on all of the vegetables.The plate is on a black surface and a part of a silver spoon is behind it.",2.087466612722519e-79,0.23809523446712022,0.844892144203186,0.06756756756756756
109,A large black wall with square cutouts in front of a bridge and trees.,A bridge over the water. The water has small waves in it. There is a train on the bridge going over the water. The train is white and green. There is buildings and trees next to the water.,2.536378070369671e-232,0.31578946903047095,0.8758115172386169,0.07022471910112359
110,A close up of a person sitting on a bench in a park. The person is wearing a white shirt and dark pants. The bench is made of wood and is painted white. The park is surrounded by trees and there is a fence in the background.,A person is sitting on a bench. There is a black bag sitting on the bench. The person is wearing a straw hat. There is a large tree in front of the person.,0.12387535527622434,0.4897959135360267,0.9066844582557678,0.49199380165289264
111,A photo of a man in a red shirt and white shorts is in the background.,"A man with his face painted red and white has a red and white small umbrella attached to his head. He has a phone in his hand, which he is holding by his ear. He also has a red and white scarf around his neck and a red and white cape. His shirt and pants are black. Behind the man are people gathered on the street, standing around.",3.522011940995565e-156,0.3508771892767006,0.8755432963371277,0.12719113544243826
112,A section of a railroad track is shown. The section is missing a few pieces.,A grey train with many cars and a yellow front is riding down the tracks. The tracks are in an isolated location with a field on the right and bushes and trees on the left. The trees are bare of leaves. The sky above is blue with puffy white clouds scattered throughout it. The train is about to pass an exchange box.,6.56100913099476e-233,0.17857142520408167,0.8512444496154785,0.06980802792321117
113,"A black, pixelated wall is in front of a house.",A white station wagon is parked near a field at night.  There is a palm tree in the field in front of the tree. Across from the tree are three houses with windows in the front illuminated. In the field there is a patch of concrete with a bench sitting on it which is lit up by a park light.,2.9568267988916247e-80,0.2399999968,0.8718812465667725,0.054545454545454536
114,A close up of a baseball player in a white uniform with a blue hat on.,a baseball player is on a field which is brown in color and is about to take a swing for a white ball which is coming straight for him. the uniform is white and blue in color and the field also contains a grassy area which is green in color.,4.3673344910427525e-79,0.23255813514332083,0.8626313805580139,0.1363733905579399
115,A wave.,there is a person doing a jump on a snowboard. the rider is wearing a blue jump suit. the snowboard is white in color.,0.0,0.0,0.8563176393508911,0.02293577981651376
116,A tennis court with a person playing tennis.,A woman is wearing a dark colored shirt and skirt and is holding a tennis racket. There is another lady behind her swinging a tennis racket. They are standing on a blue tennis court.,5.527885951329542e-233,0.2499999965820313,0.8743491768836975,0.04777070063694267
117,A woman in a purple top is walking on a tennis court.,A bunch of people are on a tennis court goofing off. There are two men and two ladies. The men both have on shorts and the ladies both have on pants.,6.99571634942379e-79,0.3030302985858586,0.8867700099945068,0.10846219931271478
118,"A black background with yellow, red, and green squares.","There is someone standing at a desk in a small bedroom. There's a bed against the wall that is messy, not made. Above the desk is a window and a shelf with lots of things on it.There's a couple shelves above the bed with things on it too.",1.641581466264693e-233,0.04761904425170092,0.8282881379127502,0.034013605442176874
119,A beach scene with a few people on it.,"A herd of elephants is walking along the banks of a river. A baby elephant is trailing the herd, while an adult emerges from the river.  There are buildings withe terraces nearby.  Several people are gathered on the terrace looking at the elephants.  Most are standing, while one man chooses to sit.  It is a partly sunny day.",6.426440852964413e-234,0.1509433934069064,0.8557673692703247,0.04708097928436913
120,A black and white photo of a screen with blue squares in the background.,A boy is in silhouette against a blue sky. He is doing a trick on a skateboard and is in the air with his knees bent. His long hair is wild and in the air. The boy is suspended in the air over the skateboard but is not touching it. There is a fence beside the boy and palm trees on either side of the fencing.  A couple of white clouds show low in the sky and the foreground is dark in shadow.,5.090537264436474e-157,0.2539682505114639,0.8365007042884827,0.06570302233902758
121,A group of people are walking on a city street.,A woman is walking on the sidewalk and on the phone. She is holding a black phone to her ears and has sunglasses on her head. There are a bunch of people in the background behind her.,6.29576481507921e-156,0.27027026632578527,0.885511577129364,0.13982269292556673
122,A man in a red shirt is in the water.,A large white bottom boat has an orange cover with small white framed windows. It is sitting in a very blue sea. There are black numbers on top of an orange cover. One person wearing a blue shirt is hanging out a window.,3.176433722639527e-156,0.22727272401859508,0.8790542483329773,0.09370277078085643
123,A black and white photo of a woman's face is pixelated.,"There is a bald white man with a goatee and beard. He is handing a styrofoam plate with something white on it to an unseen person with his left hand. In his right hand he is holding a large butcher knife. The blade is red and sticky looking.It has unidentified white chunks hanging from it. O the coffee table in front of the man are several more plates holding triangular shaped food - maybe pizza or cake. There is also a water bottle. There are more people sitting across from the man, but only there legs are visible.",5.495764503097704e-235,0.0952380929620182,0.8221738934516907,0.039193729003359455
